customer_id,gender,elderly,married,have_children,weeks_since_purchase,lives_in_large_city,lives_in_citycenter,loyalty_club_level,frequent_buyer_discount,is_bank_customer,loyalty_creditcard,weekly_email,loyaltyclub_magazine,purchase_online,segment_income,longtime_member,segment_type,avg_monthly_discount,control_group,Purchased
2610,Male,0,Yes,No,61,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,105.55,False,Yes
1603,Male,0,No,No,30,Yes,No,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,90.25,False,Yes
1493,Male,1,No,No,19,Yes,Yes,Premium,No,Yes,No,No,Yes,No,High Income,Yes,Experientialist ,88.2,True,Yes
5901,Male,0,Yes,Yes,37,No,No,Basic,Yes,Yes,Yes,No,No,No,High Income,No,Traditionalist,40.2,True,Yes
1292,Male,0,Yes,No,8,Yes,No,Premium,Yes,No,No,No,No,No,High Income,No,Experientialist ,75.0,False,Yes
6220,Female,1,No,No,1,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,25.7,True,Yes
3793,Female,1,No,No,26,Yes,No,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,91.25,True,Yes
1495,Female,0,Yes,Yes,8,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.75,True,Yes
6793,Male,0,No,No,56,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,24.9,True,Yes
1982,Female,0,Yes,No,58,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Hedonist,102.1,False,Yes
1149,Female,0,No,No,2,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,95.15,False,Yes
4394,Female,0,Yes,No,21,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,86.5,False,Yes
6879,Female,0,No,No,6,Yes,No,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,89.5,False,Yes
2630,Male,0,No,No,2,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Hedonist,70.7,True,Yes
2489,Male,0,No,No,31,Yes,No,Basic,No,No,Yes,Yes,No,No,High Income,Yes,Experientialist ,55.25,False,Yes
3352,Female,0,No,No,16,Yes,No,Basic,No,Yes,No,Yes,No,No,High Income,Yes,Rationalist,53.9,True,Yes
3842,Male,1,Yes,No,36,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,96.5,True,Yes
5947,Female,0,No,No,42,Yes,No,Basic,Yes,Yes,Yes,Yes,No,Yes,Middle Income,No,Hedonist,73.9,True,Yes
3120,Female,1,Yes,No,32,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Hedonist,85.95,True,Yes
1646,Female,1,No,No,42,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,84.65,True,Yes
356,Female,0,No,No,10,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Traditionalist,80.25,True,Yes
4722,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.25,True,Yes
934,Female,1,No,No,4,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,84.6,True,Yes
2096,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,79.95,True,Yes
2105,Female,0,Yes,No,8,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Hedonist,85.2,False,Yes
5799,Female,0,No,No,5,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,85.2,False,Yes
4857,Female,0,Yes,Yes,31,Yes,Yes,Premium,No,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,91.15,False,Yes
2721,Male,0,No,No,15,Yes,Yes,Basic,No,No,No,No,No,No,High Income,No,Experientialist ,51.55,False,Yes
4840,Male,1,No,No,7,Yes,Yes,Premium,No,No,No,No,No,No,High Income,No,Rationalist,73.75,True,Yes
6837,Male,1,Yes,No,6,Yes,No,Premium,No,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,84.2,True,Yes
1824,Male,0,No,No,19,Yes,No,Premium,No,Yes,No,No,No,No,High Income,Yes,Hedonist,73.85,True,Yes
2186,Male,0,Yes,Yes,24,Yes,Yes,Basic,Yes,No,No,No,No,No,High Income,No,Experientialist ,54.75,True,Yes
96,Female,0,No,No,12,Yes,Yes,Premium,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,78.95,False,Yes
3086,Male,0,No,No,3,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Traditionalist,105.35,True,Yes
5503,Male,1,Yes,No,16,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Traditionalist,71.8,True,Yes
378,Female,0,Yes,No,25,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Traditionalist,104.95,True,Yes
23,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.15,False,Yes
2245,Female,0,No,No,34,Yes,Yes,Basic,Yes,Yes,No,Yes,No,No,Middle Income,Yes,Rationalist,64.4,False,Yes
4707,Female,0,No,No,1,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,44.45,False,Yes
775,Male,0,Yes,No,33,Yes,No,Premium,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,95.8,False,Yes
6551,Male,0,Yes,No,21,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,106.1,True,Yes
2574,Female,0,No,No,1,Yes,No,Basic,No,No,No,No,No,Yes,High Income,Yes,Rationalist,54.75,False,Yes
5631,Female,0,No,No,39,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,103.45,False,Yes
2776,Male,1,Yes,No,53,Yes,Yes,Basic,Yes,No,No,Yes,No,No,Middle Income,Yes,Experientialist ,60.05,False,Yes
6825,Female,1,No,No,66,Yes,Yes,Premium,No,Yes,No,No,No,No,High Income,Yes,Hedonist,80.45,False,Yes
335,Female,0,No,No,2,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,No,Rationalist,80.6,False,Yes
1216,Female,0,Yes,Yes,3,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,80.3,False,Yes
5289,Female,0,No,No,1,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,79.65,True,Yes
4943,Male,0,Yes,Yes,4,Yes,Yes,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,50.9,True,Yes
4212,Male,1,No,No,24,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Hedonist,102.95,False,Yes
2845,Female,1,Yes,No,4,Yes,Yes,Premium,Yes,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,99.6,True,Yes
6267,Male,1,No,No,33,Yes,Yes,Premium,No,Yes,Yes,No,No,No,High Income,Yes,Hedonist,83.85,True,Yes
366,Male,0,No,No,5,Yes,No,Premium,No,No,Yes,No,Yes,Yes,High Income,No,Traditionalist,96.5,True,Yes
544,Male,0,No,No,10,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Traditionalist,86.05,False,Yes
142,Female,0,No,No,8,Yes,Yes,Basic,Yes,No,No,Yes,No,Yes,High Income,No,Experientialist ,71.15,False,Yes
5195,Male,0,No,Yes,22,Yes,No,Premium,No,Yes,Yes,No,Yes,No,High Income,Yes,Experientialist ,89.4,True,Yes
3323,Female,1,No,No,9,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,84.45,False,Yes
3099,Male,1,Yes,No,30,Yes,No,Premium,No,Yes,Yes,No,No,No,High Income,Yes,Rationalist,79.65,False,Yes
328,Female,1,No,No,2,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,70.35,False,Yes
2087,Male,0,Yes,Yes,17,Yes,No,Premium,No,No,No,No,Yes,No,High Income,No,Experientialist ,80.85,False,Yes
5247,Female,0,No,No,2,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,79.75,False,Yes
3830,Male,1,Yes,No,43,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,101.0,False,Yes
5875,Female,0,No,No,10,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,100.6,False,Yes
4996,Female,0,No,No,7,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Traditionalist,75.1,False,Yes
1731,Male,0,No,No,1,Yes,Yes,Basic,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,59.85,True,Yes
6418,Female,1,Yes,No,51,Yes,Yes,Premium,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,77.5,False,Yes
4489,Female,1,Yes,No,42,Yes,No,Premium,Yes,No,No,No,No,No,High Income,Yes,Hedonist,74.15,False,Yes
819,Male,0,Yes,No,21,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,111.2,False,Yes
1066,Female,0,No,No,23,Yes,Yes,Premium,Yes,No,No,No,Yes,No,High Income,Yes,Traditionalist,90.05,False,Yes
4813,Female,0,No,No,9,Yes,No,Basic,No,Yes,No,Yes,Yes,No,High Income,No,Rationalist,66.25,False,Yes
224,Male,0,Yes,No,4,Yes,No,Basic,No,No,No,Yes,No,No,High Income,No,Rationalist,50.05,True,Yes
5389,Male,0,Yes,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.9,False,Yes
1703,Female,0,Yes,No,21,Yes,Yes,Premium,Yes,No,Yes,No,Yes,Yes,High Income,Yes,Traditionalist,104.4,False,Yes
4661,Female,0,No,No,2,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.5,True,Yes
817,Female,0,No,No,2,Yes,No,Premium,No,No,Yes,No,No,Yes,High Income,Yes,Rationalist,86.2,False,Yes
6758,Male,0,Yes,Yes,51,No,No,Basic,Yes,Yes,Yes,No,Yes,Yes,Middle Income,No,Experientialist ,59.3,True,Yes
6369,Male,1,No,No,2,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,94.0,False,Yes
3050,Female,0,No,No,3,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Experientialist ,19.75,False,Yes
2484,Male,1,Yes,Yes,46,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,No,High Income,Yes,Experientialist ,100.7,True,Yes
6358,Male,0,Yes,No,65,Yes,Yes,Premium,Yes,Yes,Yes,No,No,No,Middle Income,No,Experientialist ,89.75,False,Yes
2416,Female,1,Yes,Yes,40,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Hedonist,94.55,True,Yes
4843,Male,1,No,No,9,Yes,Yes,Basic,Yes,No,No,No,No,No,High Income,No,Experientialist ,54.55,False,Yes
2505,Male,0,No,No,2,Yes,No,Premium,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,75.7,True,Yes
6559,Male,0,No,No,16,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Traditionalist,20.25,True,Yes
2004,Female,0,No,No,57,Yes,No,Premium,No,No,Yes,No,Yes,Yes,Low Income,Yes,Experientialist ,95.25,False,Yes
6069,Female,0,No,Yes,12,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,44.55,True,Yes
6822,Female,0,No,No,18,Yes,Yes,Premium,No,No,No,Yes,Yes,Yes,High Income,Yes,Traditionalist,99.85,False,Yes
5365,Male,0,No,No,18,Yes,Yes,Premium,No,No,Yes,No,No,Yes,High Income,Yes,Hedonist,90.7,False,Yes
209,Female,0,No,No,19,Yes,No,Premium,Yes,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,106.6,True,Yes
1377,Male,0,No,No,5,Yes,No,Basic,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Rationalist,70.0,True,Yes
169,Male,1,Yes,No,58,No,No,Basic,No,Yes,Yes,No,No,Yes,High Income,Yes,Experientialist ,45.3,True,Yes
5944,Male,0,No,No,1,Yes,No,Premium,No,No,Yes,No,Yes,No,High Income,Yes,Experientialist ,84.85,False,Yes
2062,Male,0,Yes,Yes,7,Yes,No,Basic,No,No,Yes,No,No,No,High Income,No,Experientialist ,48.7,True,Yes
269,Male,0,No,No,59,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.35,False,Yes
6609,Male,0,No,No,22,Yes,No,Basic,No,Yes,No,Yes,No,No,Middle Income,Yes,Hedonist,55.15,True,Yes
1860,Male,0,No,No,52,Yes,No,Premium,No,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,85.35,True,Yes
6290,Male,0,No,No,67,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,116.2,True,Yes
27,Male,0,Yes,Yes,47,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,99.35,False,Yes
4960,Female,0,Yes,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Hedonist,20.15,False,Yes
6429,Female,0,No,No,6,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Rationalist,69.25,True,Yes
221,Female,0,No,No,4,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,70.15,True,Yes
866,Male,0,Yes,No,4,Yes,No,Premium,No,No,Yes,Yes,No,No,High Income,Yes,Rationalist,80.6,False,Yes
4242,Female,0,Yes,Yes,22,Yes,No,Basic,Yes,Yes,Yes,No,No,No,High Income,No,Rationalist,61.15,False,Yes
3288,Male,0,Yes,Yes,19,Yes,Yes,Premium,No,No,No,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,100.95,True,Yes
6946,Male,0,Yes,Yes,70,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,Low Income,No,Traditionalist,98.3,False,Yes
2084,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,20.15,True,Yes
3412,Male,1,Yes,No,53,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,101.9,True,Yes
5539,Female,0,No,No,1,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,81.1,True,Yes
3287,Male,1,No,No,35,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,95.45,True,Yes
7010,Male,0,No,No,23,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,81.0,True,Yes
669,Female,0,No,No,4,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Rationalist,45.65,True,Yes
2971,Male,1,No,No,5,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Rationalist,70.25,False,Yes
5007,Female,0,No,No,15,Yes,Yes,Basic,Yes,No,No,No,No,No,High Income,Yes,Rationalist,55.7,True,Yes
4344,Female,1,No,No,8,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,75.75,True,Yes
4189,Female,1,No,No,28,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,103.3,True,Yes
334,Female,0,No,No,7,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,73.85,True,Yes
2754,Female,0,No,No,1,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,No,Rationalist,95.65,True,Yes
6555,Female,0,No,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Experientialist ,68.65,True,Yes
3017,Female,0,No,No,3,Yes,No,Basic,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,55.3,False,Yes
2286,Male,0,Yes,No,53,Yes,Yes,Premium,Yes,No,Yes,No,No,Yes,High Income,No,Experientialist ,93.9,False,Yes
2000,Male,0,No,No,23,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,74.95,True,Yes
5827,Female,0,Yes,No,1,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Traditionalist,79.35,True,Yes
3533,Female,0,No,No,15,Yes,No,Basic,No,No,Yes,No,No,Yes,High Income,Yes,Experientialist ,59.45,False,Yes
496,Male,0,No,No,22,No,No,Basic,No,Yes,Yes,No,No,Yes,Middle Income,Yes,Traditionalist,43.75,False,Yes
4454,Male,0,Yes,No,10,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,98.5,False,Yes
4477,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.9,True,Yes
4776,Female,0,Yes,No,24,Yes,No,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Hedonist,99.3,False,Yes
6036,Male,1,Yes,No,66,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,110.85,False,Yes
5484,Female,0,Yes,No,55,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,77.75,False,Yes
5447,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.65,False,Yes
6970,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.5,False,Yes
6206,Male,0,Yes,No,42,Yes,Yes,Premium,No,Yes,Yes,No,Yes,No,High Income,Yes,Traditionalist,95.25,True,Yes
3480,Female,0,No,No,4,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,45.3,True,Yes
2757,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.95,True,Yes
4537,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.35,True,Yes
5542,Female,0,No,No,61,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,106.6,False,Yes
6594,Male,0,Yes,No,55,No,No,Basic,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Traditionalist,54.55,False,Yes
5858,Female,0,Yes,Yes,17,Yes,Yes,Premium,No,No,Yes,No,Yes,No,High Income,No,Experientialist ,88.25,True,Yes
1999,Female,0,Yes,No,2,No,No,Basic,No,No,No,No,Yes,Yes,High Income,No,Experientialist ,44.6,True,Yes
2486,Female,0,No,No,14,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,80.45,True,Yes
3673,Female,0,Yes,No,54,Yes,Yes,Basic,No,No,No,No,Yes,Yes,Middle Income,Yes,Hedonist,70.15,True,Yes
3638,Male,0,No,No,9,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.25,False,Yes
6992,Female,0,No,No,8,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,No,Traditionalist,95.65,False,Yes
2425,Female,0,No,No,57,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,112.95,False,Yes
271,Female,1,No,No,16,Yes,No,Premium,No,No,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,94.45,False,Yes
1027,Male,1,No,No,8,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,100.6,False,Yes
6396,Male,0,Yes,Yes,41,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,102.6,False,Yes
1539,Male,0,No,No,8,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,No,Experientialist ,100.85,True,Yes
3933,Female,1,No,No,2,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,78.55,False,Yes
6792,Male,0,No,No,19,No,No,Basic,No,No,Yes,No,Yes,No,High Income,Yes,Experientialist ,39.65,True,Yes
5826,Male,1,Yes,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,70.3,True,Yes
6497,Male,1,Yes,No,40,Yes,Yes,Premium,Yes,No,No,No,Yes,Yes,High Income,No,Experientialist ,101.85,True,Yes
6461,Male,0,No,No,44,Yes,No,Premium,No,Yes,No,Yes,Yes,Yes,High Income,No,Experientialist ,100.55,True,Yes
3674,Male,0,No,No,42,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,101.75,True,Yes
1347,Female,0,Yes,Yes,14,Yes,Yes,Premium,No,No,Yes,No,No,Yes,High Income,Yes,Experientialist ,87.25,True,Yes
6885,Male,0,Yes,No,3,No,No,Basic,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,35.15,False,Yes
3835,Female,0,Yes,Yes,57,Yes,No,Basic,Yes,No,No,No,Yes,Yes,Middle Income,Yes,Traditionalist,70.1,True,Yes
5106,Female,1,Yes,No,40,Yes,No,Premium,No,Yes,No,Yes,Yes,Yes,Middle Income,Yes,Hedonist,99.2,False,Yes
6934,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.6,True,Yes
6086,Female,0,No,No,3,Yes,Yes,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,50.65,False,Yes
386,Male,1,Yes,No,11,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.95,True,Yes
2034,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,20.2,False,Yes
1254,Female,0,No,No,7,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,79.3,True,Yes
490,Male,0,No,Yes,1,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,74.35,False,Yes
4229,Male,0,Yes,Yes,1,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,68.5,False,Yes
1041,Male,1,No,No,14,Yes,No,Premium,No,No,No,No,Yes,Yes,High Income,No,Hedonist,90.45,False,Yes
261,Male,1,No,No,3,No,No,Basic,No,No,Yes,No,No,Yes,High Income,Yes,Experientialist ,41.15,True,Yes
3714,Male,1,Yes,No,46,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,80.4,True,Yes
5707,Female,0,No,No,1,Yes,No,Premium,No,Yes,No,No,No,No,High Income,Yes,Experientialist ,75.7,False,Yes
3568,Female,0,Yes,Yes,14,Yes,No,Premium,No,Yes,No,Yes,No,Yes,High Income,Yes,Hedonist,89.65,False,Yes
2030,Male,0,Yes,No,67,Yes,No,Premium,Yes,Yes,No,No,No,Yes,Middle Income,Yes,Hedonist,90.6,True,Yes
2974,Female,0,Yes,Yes,62,Yes,No,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,100.15,False,Yes
2078,Female,0,No,No,1,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Experientialist ,71.35,True,Yes
596,Female,0,No,No,12,Yes,Yes,Basic,Yes,No,Yes,Yes,No,No,High Income,Yes,Rationalist,61.65,False,Yes
482,Female,0,Yes,No,48,No,No,Basic,Yes,No,Yes,No,No,Yes,High Income,Yes,Traditionalist,45.3,True,Yes
3043,Male,0,No,No,46,No,No,Basic,No,Yes,No,No,No,No,High Income,No,Traditionalist,30.3,True,Yes
3044,Female,1,No,No,2,No,No,Basic,No,No,Yes,No,No,No,High Income,Yes,Experientialist ,30.4,False,Yes
5698,Female,0,Yes,No,70,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,109.5,True,Yes
1459,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Experientialist ,20.55,False,Yes
1372,Female,1,No,No,1,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,79.2,False,Yes
1951,Male,0,Yes,No,65,Yes,Yes,Premium,No,Yes,No,No,Yes,No,High Income,Yes,Traditionalist,91.85,False,Yes
3249,Male,1,Yes,No,10,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,86.65,True,Yes
3032,Female,1,Yes,No,50,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,71.05,True,Yes
3800,Female,0,No,No,31,Yes,Yes,Basic,Yes,No,Yes,Yes,No,No,High Income,No,Hedonist,65.25,False,Yes
6386,Male,0,No,Yes,4,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,101.7,True,Yes
6747,Female,0,Yes,Yes,4,Yes,No,Basic,No,Yes,No,Yes,No,No,High Income,No,Rationalist,56.5,True,Yes
5647,Male,0,No,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.25,True,Yes
1881,Male,0,No,No,2,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,86.0,True,Yes
809,Male,0,Yes,No,40,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,101.3,True,Yes
4369,Female,1,No,No,9,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,80.85,False,Yes
5248,Female,0,No,No,27,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Rationalist,94.55,False,Yes
6378,Male,0,No,No,1,No,No,Basic,No,Yes,No,Yes,No,Yes,High Income,Yes,Rationalist,44.65,True,Yes
4699,Female,1,Yes,No,66,Yes,Yes,Basic,No,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,80.55,False,Yes
2058,Female,0,Yes,No,22,Yes,Yes,Basic,Yes,No,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,79.2,True,Yes
1989,Male,1,Yes,No,58,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,108.85,True,Yes
3128,Female,0,No,No,29,No,No,Basic,No,Yes,No,No,No,No,High Income,Yes,Experientialist ,30.6,True,Yes
6927,Female,0,No,No,56,Yes,No,Premium,No,Yes,No,No,No,No,High Income,Yes,Experientialist ,73.85,False,Yes
208,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,No,Yes,High Income,No,Experientialist ,79.9,True,Yes
355,Female,1,No,No,21,No,No,Basic,Yes,No,No,No,Yes,No,High Income,Yes,Experientialist ,41.9,True,Yes
4385,Female,0,Yes,No,2,Yes,No,Premium,No,Yes,Yes,No,No,No,High Income,No,Traditionalist,79.7,False,Yes
569,Female,0,No,No,35,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,100.25,True,Yes
5312,Female,0,Yes,No,6,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Traditionalist,19.5,False,Yes
5519,Male,0,Yes,Yes,30,Yes,Yes,Premium,Yes,Yes,No,No,Yes,No,High Income,Yes,Experientialist ,94.4,False,Yes
2368,Female,0,No,No,1,Yes,No,Premium,No,No,Yes,No,Yes,No,High Income,Yes,Hedonist,85.55,False,Yes
6626,Female,1,No,No,12,Yes,Yes,Premium,No,Yes,No,No,Yes,No,High Income,Yes,Experientialist ,91.3,False,Yes
1215,Male,0,No,No,19,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,Yes,Traditionalist,86.0,True,Yes
1968,Male,0,No,No,69,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,Yes,Middle Income,Yes,Hedonist,78.6,False,Yes
2746,Male,1,Yes,No,1,Yes,Yes,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,86.05,False,Yes
4000,Female,1,No,No,2,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.6,False,Yes
6224,Female,0,Yes,Yes,7,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.0,False,Yes
